county,new_pct,resale_pct,sales,average_price,month,year
Tipperary,15.56,84.44,45,182607.51,06,2010
Tipperary,14.89,85.11,47,156427.54,07,2010
Tipperary,26.09,73.91,46,149003.58,08,2010
Tipperary,26.0,74.0,50,192501.15,09,2010
Tipperary,25.0,75.0,40,146837.68,10,2010
Tipperary,32.35,67.65,68,147448.44,11,2010
Tipperary,24.59,75.41,61,158673.1,12,2010
Tipperary,16.67,83.33,36,166991.37,01,2011
Tipperary,21.21,78.79,33,153795.93,02,2011
Tipperary,20.93,79.07,43,149157.71,03,2011
Tipperary,20.69,79.31,29,127852.23,04,2011
Tipperary,17.14,82.86,35,134295.52,05,2011
Tipperary,34.0,66.0,50,181886.42,06,2011
Tipperary,12.5,87.5,40,134678.89,07,2011
Tipperary,11.76,88.24,34,133089.84,08,2011
Tipperary,37.25,62.75,51,127217.66,09,2011
Tipperary,7.14,92.86,42,134195.49,10,2011
Tipperary,4.88,95.12,41,113884.61,11,2011
Tipperary,8.2,91.8,61,133572.82,12,2011
Tipperary,10.81,89.19,37,173763.97,01,2012
Tipperary,4.88,95.12,41,120917.0,02,2012
Tipperary,4.55,95.45,44,118169.55,03,2012
Tipperary,21.05,78.95,38,107793.18,04,2012
Tipperary,4.35,95.65,46,103654.27,05,2012
Tipperary,4.76,95.24,42,100651.83,06,2012
Tipperary,8.0,92.0,50,105323.9,07,2012
Tipperary,1.85,98.15,54,118445.5,08,2012
Tipperary,8.0,92.0,50,121366.92,09,2012
Tipperary,8.0,92.0,50,162425.92,10,2012
Tipperary,7.5,92.5,80,145648.88,11,2012
Tipperary,7.59,92.41,79,104663.97,12,2012
Tipperary,8.33,91.67,48,131437.64,01,2013
Tipperary,15.79,84.21,57,82989.25,02,2013
Tipperary,21.15,78.85,52,112186.94,03,2013
Tipperary,5.13,94.87,39,102744.82,04,2013
Tipperary,11.11,88.89,72,109270.79,05,2013
Tipperary,0.0,100.0,53,95368.68,06,2013
Tipperary,3.7,96.3,54,99722.46,07,2013
Tipperary,1.59,98.41,63,120577.95,08,2013
Tipperary,4.41,95.59,68,119531.93,09,2013
Tipperary,4.62,95.38,65,105198.26,10,2013
Tipperary,0.0,100.0,52,113783.65,11,2013
Tipperary,6.31,93.69,111,130768.86,12,2013
Tipperary,11.9,88.1,42,108475.13,01,2014
Tipperary,3.57,96.43,56,110479.38,02,2014
Tipperary,5.71,94.29,70,115498.23,03,2014
Tipperary,17.46,82.54,63,114238.48,04,2014
Tipperary,10.39,89.61,77,103713.79,05,2014
Tipperary,0.0,100.0,60,109959.07,06,2014
Tipperary,9.64,90.36,83,116431.12,07,2014
Tipperary,5.48,94.52,73,117981.51,08,2014
Tipperary,19.54,80.46,87,112170.33,09,2014
Tipperary,7.22,92.78,97,124678.86,10,2014
Tipperary,5.8,94.2,69,100253.55,11,2014
Tipperary,2.73,97.27,183,105421.8,12,2014
Tipperary,5.81,94.19,86,117625.8,01,2015
Tipperary,8.82,91.18,102,108534.3,02,2015
Tipperary,4.76,95.24,84,117420.1,03,2015
Tipperary,4.49,95.51,89,106157.84,04,2015
Tipperary,2.41,97.59,83,126178.42,05,2015
Tipperary,4.5,95.5,111,128674.37,06,2015
Tipperary,4.08,95.92,98,106581.98,07,2015
Tipperary,10.1,89.9,99,126339.12,08,2015
Tipperary,13.33,86.67,105,120618.91,09,2015
Tipperary,6.02,93.98,133,125731.68,10,2015
Tipperary,6.61,93.39,121,123362.34,11,2015
Tipperary,8.88,91.12,169,141349.36,12,2015
Tipperary,8.64,91.36,81,142753.3,01,2016
Tipperary,4.63,95.37,108,115034.67,02,2016
Tipperary,7.37,92.63,95,117112.99,03,2016
Tipperary,7.69,92.31,91,129264.55,04,2016
Tipperary,8.62,91.38,116,112455.88,05,2016
Tipperary,8.57,91.43,105,117878.99,06,2016
Tipperary,7.83,92.17,115,141640.63,07,2016
Tipperary,7.89,92.11,114,115924.04,08,2016
Tipperary,5.79,94.21,121,126456.07,09,2016
Tipperary,5.74,94.26,122,119565.21,10,2016
Tipperary,8.55,91.45,152,137420.2,11,2016
Tipperary,7.65,92.35,170,133966.76,12,2016
Tipperary,4.55,95.45,88,126027.49,01,2017
Tipperary,2.7,97.3,111,124988.32,02,2017
Tipperary,6.84,93.16,117,130379.05,03,2017
Tipperary,7.45,92.55,94,118822.96,04,2017
Tipperary,7.58,92.42,132,125599.85,05,2017
Tipperary,4.03,95.97,149,130286.67,06,2017
Tipperary,7.38,92.62,122,148549.58,07,2017
Tipperary,7.26,92.74,124,149534.15,08,2017
Tipperary,10.96,89.04,146,146805.7,09,2017
Tipperary,8.4,91.6,131,129949.85,10,2017
Tipperary,7.91,92.09,177,123971.47,11,2017
Tipperary,7.81,92.19,192,136060.41,12,2017
Tipperary,7.21,92.79,111,131898.67,01,2018
Tipperary,4.12,95.88,97,128009.77,02,2018
Tipperary,6.25,93.75,128,150328.33,03,2018
Tipperary,6.48,93.52,108,149755.17,04,2018
Tipperary,3.31,96.69,151,135517.96,05,2018
Tipperary,2.14,97.86,140,139605.61,06,2018
Tipperary,5.17,94.83,116,138036.44,07,2018
Tipperary,6.25,93.75,128,155774.76,08,2018
Tipperary,3.68,96.32,136,165278.88,09,2018
Tipperary,8.86,91.14,158,146448.03,10,2018
Tipperary,4.76,95.24,147,165021.39,11,2018
Tipperary,8.84,91.16,181,152239.33,12,2018
Tipperary,5.88,94.12,102,153377.94,01,2019
Tipperary,6.96,93.04,115,157331.09,02,2019
Tipperary,16.2,83.8,142,136600.87,03,2019
Tipperary,3.4,96.6,147,149398.02,04,2019
Tipperary,8.88,91.12,169,156490.67,05,2019
Tipperary,13.22,86.78,121,129703.31,06,2019
Tipperary,12.5,87.5,144,142357.49,07,2019
Tipperary,7.08,92.92,113,173096.13,08,2019
Tipperary,3.52,96.48,142,156662.14,09,2019
Tipperary,11.36,88.64,132,221058.27,10,2019
Tipperary,4.55,95.45,132,156321.94,11,2019
Tipperary,8.87,91.13,203,175289.51,12,2019
Tipperary,6.38,93.62,94,138464.77,01,2020
Tipperary,2.83,97.17,106,144702.75,02,2020
Tipperary,7.3,92.7,137,156344.16,03,2020
Tipperary,3.39,96.61,59,137757.26,04,2020
Tipperary,2.2,97.8,91,170692.29,05,2020
Tipperary,4.42,95.58,113,134722.55,06,2020
Tipperary,6.32,93.68,95,148982.65,07,2020
Tipperary,2.2,97.8,91,138040.78,08,2020
Tipperary,7.5,92.5,120,158903.61,09,2020
Tipperary,13.21,86.79,159,168518.54,10,2020
Tipperary,7.01,92.99,157,166661.76,11,2020
Tipperary,15.62,84.38,192,183323.51,12,2020
Waterford,30.0,70.0,30,165571.07,01,2010
Waterford,27.27,72.73,33,212375.37,02,2010
Waterford,25.71,74.29,35,189979.44,03,2010
Waterford,22.22,77.78,36,185910.77,04,2010
Waterford,12.5,87.5,24,164882.04,05,2010
Waterford,21.05,78.95,38,168164.04,06,2010
Waterford,17.14,82.86,35,205655.07,07,2010
Waterford,25.0,75.0,40,180162.6,08,2010
Waterford,13.51,86.49,37,184574.0,09,2010
Waterford,29.17,70.83,48,172450.62,10,2010
Waterford,12.82,87.18,39,175849.84,11,2010
Waterford,30.16,69.84,63,174818.77,12,2010
Waterford,24.14,75.86,29,163892.15,01,2011
Waterford,22.5,77.5,40,200059.21,02,2011
Waterford,13.33,86.67,30,167258.78,03,2011
Waterford,0.0,100.0,32,145797.06,04,2011
Waterford,10.26,89.74,39,143771.15,05,2011
Waterford,12.82,87.18,39,169059.68,06,2011
Waterford,12.5,87.5,56,131402.09,07,2011
Waterford,0.0,100.0,30,150016.67,08,2011
Waterford,13.33,86.67,45,154079.78,09,2011
Waterford,0.0,100.0,43,154550.95,10,2011
Waterford,39.06,60.94,64,108181.94,11,2011
Waterford,6.67,93.33,60,148132.81,12,2011
Waterford,3.45,96.55,29,134293.0,01,2012
Waterford,10.34,89.66,29,120366.87,02,2012
Waterford,17.78,82.22,45,94279.16,03,2012
Waterford,10.81,89.19,37,114905.01,04,2012
Waterford,18.0,82.0,50,124894.43,05,2012
Waterford,8.33,91.67,48,108971.34,06,2012
Waterford,5.26,94.74,57,141751.05,07,2012
Waterford,4.08,95.92,49,119132.34,08,2012
Waterford,2.86,97.14,35,171115.13,09,2012
Waterford,7.46,92.54,67,149147.01,10,2012
Waterford,5.0,95.0,80,104804.88,11,2012
Waterford,14.06,85.94,64,131485.72,12,2012
Waterford,13.16,86.84,38,103927.11,01,2013
Waterford,0.0,100.0,25,114253.24,02,2013
Waterford,17.02,82.98,47,119836.86,03,2013
Waterford,4.17,95.83,48,168502.4,04,2013
Waterford,9.52,90.48,63,111319.11,05,2013
Waterford,4.84,95.16,62,125575.21,06,2013
Waterford,4.05,95.95,74,120926.35,07,2013
Waterford,14.63,85.37,82,112069.63,08,2013
Waterford,10.17,89.83,59,99435.14,09,2013
Waterford,9.72,90.28,72,133031.21,10,2013
Waterford,5.0,95.0,80,115482.49,11,2013
Waterford,10.53,89.47,95,110293.65,12,2013
Waterford,6.78,93.22,59,121917.21,01,2014
Waterford,12.5,87.5,72,108884.97,02,2014
Waterford,12.5,87.5,64,133717.17,03,2014
Waterford,14.86,85.14,74,101295.45,04,2014
Waterford,4.65,95.35,86,136460.4,05,2014
Waterford,8.82,91.18,68,104623.69,06,2014
Waterford,5.5,94.5,109,126231.67,07,2014
Waterford,4.67,95.33,107,115376.94,08,2014
Waterford,2.7,97.3,74,144039.81,09,2014
Waterford,7.96,92.04,113,129219.28,10,2014
Waterford,2.61,97.39,115,140052.32,11,2014
Waterford,2.58,97.42,194,109551.82,12,2014
Waterford,1.01,98.99,99,130522.53,01,2015
Waterford,2.06,97.94,97,106444.3,02,2015
Waterford,5.13,94.87,78,141214.59,03,2015
Waterford,1.28,98.72,78,115098.78,04,2015
Waterford,7.14,92.86,84,136010.44,05,2015
Waterford,16.67,83.33,96,130278.67,06,2015
Waterford,8.22,91.78,146,136527.89,07,2015
Waterford,8.51,91.49,94,113145.06,08,2015
Waterford,9.85,90.15,132,137879.07,09,2015
Waterford,6.6,93.4,106,136349.72,10,2015
Waterford,5.74,94.26,122,147330.69,11,2015
Waterford,7.95,92.05,151,122550.83,12,2015
Waterford,6.67,93.33,75,146618.88,01,2016
Waterford,3.51,96.49,114,120266.37,02,2016
Waterford,6.67,93.33,105,142057.79,03,2016
Waterford,9.28,90.72,97,134728.47,04,2016
Waterford,8.11,91.89,111,139977.98,05,2016
Waterford,6.61,93.39,121,125416.42,06,2016
Waterford,7.35,92.65,136,147910.31,07,2016
Waterford,13.01,86.99,146,147518.54,08,2016
Waterford,7.87,92.13,127,137700.82,09,2016
Waterford,10.85,89.15,129,151732.22,10,2016
Waterford,8.27,91.73,133,156929.19,11,2016
Waterford,9.84,90.16,183,123217.97,12,2016
Waterford,9.47,89.47,95,151106.01,01,2017
Waterford,5.68,94.32,88,129027.36,02,2017
Waterford,8.55,91.45,117,147432.39,03,2017
Waterford,16.67,83.33,78,137711.71,04,2017
Waterford,7.87,92.13,127,136261.85,05,2017
Waterford,7.76,92.24,116,139213.52,06,2017
Waterford,13.56,86.44,118,179486.65,07,2017
Waterford,10.53,89.47,114,196434.99,08,2017
Waterford,13.56,86.44,118,156180.04,09,2017
Waterford,4.7,95.3,149,148752.05,10,2017
Waterford,15.65,84.35,115,162690.06,11,2017
Waterford,16.56,83.44,157,151262.79,12,2017
Waterford,11.84,88.16,76,147952.41,01,2018
Waterford,11.86,88.14,118,160650.49,02,2018
Waterford,11.54,88.46,130,181469.56,03,2018
Waterford,12.38,87.62,105,178239.76,04,2018
Waterford,14.0,86.0,150,161972.9,05,2018
Waterford,13.01,86.99,123,163707.04,06,2018
Waterford,8.11,91.22,148,172046.08,07,2018
Waterford,17.04,82.96,135,194923.44,08,2018
Waterford,17.53,82.47,97,174555.89,09,2018
Waterford,14.19,85.81,155,190059.1,10,2018
Waterford,15.32,84.68,124,176011.41,11,2018
Waterford,37.99,62.01,229,182294.55,12,2018
Waterford,5.26,94.74,95,161811.88,01,2019
Waterford,9.84,90.16,122,168916.86,02,2019
Waterford,14.14,85.86,99,185800.48,03,2019
Waterford,11.93,88.07,109,186509.36,04,2019
Waterford,11.81,88.19,144,191800.61,05,2019
Waterford,11.71,88.29,111,179456.75,06,2019
Waterford,13.73,86.27,153,186421.54,07,2019
Waterford,16.67,83.33,144,193220.68,08,2019
Waterford,12.59,87.41,135,189345.17,09,2019
Waterford,9.68,90.32,155,188273.39,10,2019
Waterford,19.4,80.6,134,234784.46,11,2019
Waterford,28.81,71.19,177,217654.3,12,2019
Waterford,11.34,88.66,97,188693.64,01,2020
Waterford,12.93,87.07,116,191644.66,02,2020
Waterford,7.41,92.59,108,181990.92,03,2020
Waterford,6.9,93.1,58,214831.77,04,2020
Waterford,10.26,89.74,78,188601.13,05,2020
Waterford,30.14,69.86,73,196748.84,06,2020
Waterford,18.87,81.13,106,201031.38,07,2020
Waterford,25.53,74.47,94,204275.37,08,2020
Waterford,12.7,87.3,126,210122.96,09,2020
Waterford,16.88,83.12,160,193290.85,10,2020
Waterford,10.46,89.54,153,200816.1,11,2020
Waterford,25.0,75.0,216,212440.76,12,2020
Westmeath,21.74,78.26,23,221649.03,01,2010
Westmeath,17.39,82.61,23,152052.79,02,2010
Westmeath,24.0,76.0,25,144606.88,03,2010
Westmeath,28.12,71.88,32,147625.76,04,2010
Westmeath,31.82,68.18,22,164884.98,05,2010
Westmeath,23.26,76.74,43,169733.69,06,2010
Westmeath,41.18,58.82,51,165576.77,07,2010
Westmeath,44.9,55.1,49,145258.36,08,2010
Westmeath,39.47,60.53,38,157721.26,09,2010
Westmeath,25.0,75.0,32,144034.53,10,2010
Westmeath,33.33,66.67,27,167640.27,11,2010
Westmeath,33.33,66.67,45,161919.87,12,2010
Westmeath,41.67,58.33,12,158603.01,01,2011
Westmeath,17.39,82.61,23,130041.91,02,2011
Westmeath,33.33,66.67,30,148281.82,03,2011
Westmeath,24.14,75.86,29,141797.48,04,2011
Westmeath,54.84,45.16,31,119177.97,05,2011
Westmeath,23.68,76.32,38,164186.74,06,2011
Westmeath,14.63,85.37,41,141149.7,07,2011
Westmeath,7.69,92.31,26,146623.81,08,2011
Westmeath,51.28,48.72,39,115732.48,09,2011
Westmeath,17.65,82.35,34,122287.5,10,2011
Westmeath,14.29,85.71,35,124659.57,11,2011
Westmeath,25.81,74.19,31,128738.69,12,2011
Westmeath,11.76,88.24,17,104470.59,01,2012
Westmeath,12.12,87.88,33,85481.39,02,2012
Westmeath,21.62,78.38,37,99459.59,03,2012
Westmeath,8.33,91.67,24,132866.92,04,2012
Westmeath,23.53,76.47,34,120330.16,05,2012
Westmeath,16.67,83.33,24,120585.39,06,2012
Westmeath,10.26,89.74,39,116006.81,07,2012
Westmeath,36.54,63.46,52,105788.52,08,2012
Westmeath,4.55,95.45,22,148975.5,09,2012
Westmeath,20.51,79.49,39,110009.66,10,2012
Westmeath,14.55,85.45,55,114824.98,11,2012
Westmeath,7.27,92.73,55,108049.89,12,2012
Westmeath,14.29,85.71,28,106690.16,01,2013
Westmeath,9.68,90.32,31,107407.37,02,2013
Westmeath,9.68,90.32,31,95395.84,03,2013
Westmeath,11.43,88.57,35,113772.02,04,2013
Westmeath,11.9,88.1,42,141110.66,05,2013
Westmeath,16.28,83.72,43,97510.55,06,2013
Westmeath,2.08,97.92,48,116035.6,07,2013
Westmeath,2.94,97.06,34,99504.59,08,2013
Westmeath,12.24,87.76,49,96513.2,09,2013
Westmeath,11.67,88.33,60,105667.77,10,2013
Westmeath,2.13,97.87,47,94410.64,11,2013
Westmeath,25.56,74.44,90,112342.54,12,2013
Westmeath,15.22,84.78,46,73480.24,01,2014
Westmeath,22.22,77.78,45,95049.14,02,2014
Westmeath,19.05,80.95,42,95851.16,03,2014
Westmeath,16.0,84.0,50,101001.63,04,2014
Westmeath,8.0,92.0,75,99330.32,05,2014
Westmeath,7.58,92.42,66,118212.14,06,2014
Westmeath,7.69,92.31,104,87513.31,07,2014
Westmeath,9.68,90.32,62,118062.44,08,2014
Westmeath,8.24,91.76,85,124385.03,09,2014
Westmeath,7.61,92.39,92,120161.16,10,2014
Westmeath,11.54,88.46,104,118775.76,11,2014
Westmeath,14.92,85.08,181,113074.1,12,2014
Westmeath,9.8,90.2,51,132139.04,01,2015
Westmeath,3.75,96.25,80,105990.05,02,2015
Westmeath,3.12,96.88,64,135937.2,03,2015
Westmeath,2.6,97.4,77,103336.27,04,2015
Westmeath,3.17,96.83,63,115378.05,05,2015
Westmeath,13.51,86.49,74,116027.24,06,2015
Westmeath,5.62,94.38,89,116778.82,07,2015
Westmeath,1.45,98.55,69,126663.48,08,2015
Westmeath,5.88,94.12,85,127649.12,09,2015
Westmeath,5.5,94.5,109,245524.82,10,2015
Westmeath,6.25,93.75,96,110330.95,11,2015
Westmeath,3.51,96.49,114,117478.24,12,2015
Westmeath,7.32,92.68,41,127166.8,01,2016
Westmeath,10.0,90.0,50,134305.84,02,2016
Westmeath,4.55,95.45,66,123045.45,03,2016
Westmeath,10.23,89.77,88,125703.62,04,2016
Westmeath,8.57,91.43,70,135477.72,05,2016
Westmeath,4.81,95.19,104,110265.3,06,2016
Westmeath,2.22,97.78,90,146367.5,07,2016
Westmeath,4.71,95.29,85,143972.16,08,2016
Westmeath,5.38,94.62,93,120892.41,09,2016
Westmeath,3.33,96.67,90,134431.5,10,2016
Westmeath,3.03,96.97,99,136398.43,11,2016
Westmeath,3.45,96.55,116,146520.02,12,2016
Westmeath,3.75,96.25,80,132899.99,01,2017
Westmeath,9.09,90.91,55,201401.68,02,2017
Westmeath,5.26,94.74,76,143567.72,03,2017
Westmeath,8.82,91.18,68,140753.57,04,2017
Westmeath,5.71,94.29,70,150550.84,05,2017
Westmeath,5.15,94.85,97,151269.37,06,2017
Westmeath,3.74,96.26,107,155468.21,07,2017
Westmeath,6.45,93.55,93,176647.3,08,2017
Westmeath,3.06,96.94,98,147971.02,09,2017
Westmeath,1.22,98.78,82,187005.6,10,2017
Westmeath,5.95,94.05,84,178554.97,11,2017
Westmeath,5.75,94.25,87,177286.37,12,2017
Westmeath,7.04,92.96,71,206035.16,01,2018
Westmeath,3.66,96.34,82,175017.95,02,2018
Westmeath,6.33,93.67,79,167577.28,03,2018
Westmeath,15.19,84.81,79,176809.94,04,2018
Westmeath,6.49,93.51,77,170936.48,05,2018
Westmeath,8.99,91.01,89,170439.87,06,2018
Westmeath,6.41,93.59,78,180768.68,07,2018
Westmeath,6.94,93.06,72,178188.27,08,2018
Westmeath,6.82,93.18,88,189598.29,09,2018
Westmeath,2.0,98.0,100,156714.58,10,2018
Westmeath,3.85,96.15,104,166408.49,11,2018
Westmeath,4.31,95.69,116,189500.11,12,2018
Westmeath,11.48,88.52,61,182681.83,01,2019
Westmeath,11.48,88.52,61,184156.25,02,2019
Westmeath,1.37,98.63,73,164625.56,03,2019
Westmeath,10.11,89.89,89,187968.94,04,2019
Westmeath,14.74,85.26,95,188386.51,05,2019
Westmeath,8.33,91.67,84,210763.39,06,2019
Westmeath,1.16,98.84,259,160973.69,07,2019
Westmeath,2.63,97.37,76,189960.36,08,2019
Westmeath,6.0,94.0,100,185674.21,09,2019
Westmeath,4.4,95.6,91,179221.88,10,2019
Westmeath,6.32,93.68,95,197304.08,11,2019
Westmeath,16.0,84.0,100,185130.91,12,2019
Westmeath,4.41,95.59,68,194506.36,01,2020
Westmeath,2.94,97.06,68,178262.26,02,2020
Westmeath,8.51,91.49,94,166984.74,03,2020
Westmeath,14.89,85.11,47,196962.64,04,2020
Westmeath,35.9,64.1,78,202563.37,05,2020
Westmeath,5.0,95.0,40,217504.17,06,2020
Westmeath,6.41,93.59,78,183094.87,07,2020
Westmeath,7.32,92.68,41,183353.66,08,2020
Westmeath,7.69,92.31,78,209332.86,09,2020
Westmeath,4.76,95.24,105,200980.52,10,2020
Westmeath,9.24,90.76,119,200393.7,11,2020
Westmeath,11.72,88.28,128,230271.0,12,2020
Wexford,25.0,75.0,44,184509.95,01,2010
Wexford,36.96,63.04,46,235274.08,02,2010
Wexford,42.37,57.63,59,168344.48,03,2010
Wexford,45.1,54.9,51,198676.29,04,2010
Wexford,30.77,69.23,52,179062.49,05,2010
Wexford,24.19,75.81,62,155478.11,06,2010
Wexford,23.75,76.25,80,192099.21,07,2010
Wexford,27.14,72.86,70,172560.39,08,2010
Wexford,29.33,70.67,75,160059.1,09,2010
Wexford,20.0,80.0,60,175764.11,10,2010
Wexford,21.33,78.67,75,188090.97,11,2010
Wexford,19.3,80.7,57,161412.25,12,2010
Wexford,23.08,76.92,39,149150.8,01,2011
Wexford,13.33,86.67,30,160745.95,02,2011
Wexford,13.33,86.67,30,158975.81,03,2011
Wexford,27.5,72.5,40,159481.56,04,2011
Wexford,17.31,82.69,52,160546.39,05,2011
Wexford,19.23,80.77,52,135526.93,06,2011
Wexford,14.29,85.71,63,144339.78,07,2011
Wexford,9.26,90.74,54,139570.3,08,2011
Wexford,14.86,85.14,74,127329.59,09,2011
Wexford,10.0,90.0,50,132975.96,10,2011
Wexford,9.33,90.67,75,145305.12,11,2011
Wexford,19.4,80.6,67,130696.13,12,2011
Wexford,10.2,89.8,49,126809.76,01,2012
Wexford,16.13,83.87,62,135261.66,02,2012
Wexford,10.53,89.47,57,116555.98,03,2012
Wexford,8.77,91.23,57,105880.54,04,2012
Wexford,11.29,88.71,62,120696.56,05,2012
Wexford,14.49,85.51,69,136952.98,06,2012
Wexford,14.44,85.56,90,120573.8,07,2012
Wexford,5.38,94.62,93,127674.68,08,2012
Wexford,13.48,86.52,89,107196.49,09,2012
Wexford,5.77,94.23,104,133427.35,10,2012
Wexford,7.69,92.31,104,125621.53,11,2012
Wexford,10.81,89.19,111,132462.94,12,2012
Wexford,14.75,85.25,61,117517.0,01,2013
Wexford,3.7,96.3,54,117298.9,02,2013
Wexford,21.92,78.08,73,117834.02,03,2013
Wexford,10.17,89.83,59,121089.28,04,2013
Wexford,8.0,92.0,75,127755.41,05,2013
Wexford,4.05,95.95,74,110397.36,06,2013
Wexford,13.51,86.49,111,93313.65,07,2013
Wexford,9.3,90.7,86,117035.19,08,2013
Wexford,2.56,97.44,78,117380.07,09,2013
Wexford,5.1,94.9,98,132554.18,10,2013
Wexford,9.73,90.27,113,106675.24,11,2013
Wexford,9.56,90.44,136,118739.42,12,2013
Wexford,11.11,88.89,63,117104.87,01,2014
Wexford,7.14,92.86,70,116144.99,02,2014
Wexford,6.32,93.68,95,116397.85,03,2014
Wexford,12.37,87.63,97,114389.24,04,2014
Wexford,11.11,88.89,135,118351.28,05,2014
Wexford,9.62,90.38,104,134965.15,06,2014
Wexford,11.49,88.51,174,110089.22,07,2014
Wexford,10.32,89.68,126,123702.39,08,2014
Wexford,8.82,91.18,136,132622.3,09,2014
Wexford,5.34,94.66,131,133555.44,10,2014
Wexford,13.04,86.96,138,136491.18,11,2014
Wexford,15.45,84.55,233,120816.3,12,2014
Wexford,10.0,90.0,120,124479.22,01,2015
Wexford,11.71,88.29,111,145799.3,02,2015
Wexford,11.43,88.57,105,132725.96,03,2015
Wexford,22.95,77.05,122,118127.26,04,2015
Wexford,12.5,87.5,136,147969.94,05,2015
Wexford,16.22,83.78,148,129799.99,06,2015
Wexford,19.32,80.68,207,130609.49,07,2015
Wexford,13.04,86.96,115,150319.92,08,2015
Wexford,12.82,87.18,156,126084.53,09,2015
Wexford,20.0,80.0,135,123427.73,10,2015
Wexford,8.03,91.97,137,131222.12,11,2015
Wexford,9.68,90.32,186,134812.43,12,2015
Wexford,4.76,95.24,84,154523.08,01,2016
Wexford,13.33,86.67,105,129572.91,02,2016
Wexford,8.11,91.89,111,133119.51,03,2016
Wexford,7.75,92.25,129,139901.06,04,2016
Wexford,9.92,90.08,131,124148.71,05,2016
Wexford,10.94,89.06,128,158810.19,06,2016
Wexford,15.85,84.15,183,142038.03,07,2016
Wexford,15.91,84.09,132,180748.03,08,2016
Wexford,11.33,88.67,150,141275.62,09,2016
Wexford,7.14,92.86,140,156418.24,10,2016
Wexford,15.24,84.76,164,160921.5,11,2016
Wexford,6.15,93.85,179,138528.31,12,2016
Wexford,5.43,94.57,92,153587.49,01,2017
Wexford,6.19,93.81,113,145066.26,02,2017
Wexford,20.78,79.22,154,144316.63,03,2017
Wexford,11.57,88.43,121,161459.0,04,2017
Wexford,11.19,88.81,134,152200.23,05,2017
Wexford,7.95,92.05,151,138794.3,06,2017
Wexford,7.23,92.77,166,136104.01,07,2017
Wexford,17.11,82.89,187,157744.28,08,2017
Wexford,10.06,89.94,159,162088.96,09,2017
Wexford,13.29,86.71,173,170898.98,10,2017
Wexford,10.17,89.83,177,176735.14,11,2017
Wexford,9.0,91.0,200,175601.71,12,2017
Wexford,8.49,91.51,106,149673.29,01,2018
Wexford,9.09,90.91,121,167841.61,02,2018
Wexford,7.75,92.25,129,176063.23,03,2018
Wexford,13.14,86.86,137,172628.33,04,2018
Wexford,4.73,95.27,148,172307.09,05,2018
Wexford,11.72,88.28,145,170453.58,06,2018
Wexford,9.83,90.17,173,184102.94,07,2018
Wexford,11.56,88.44,173,173976.57,08,2018
Wexford,9.86,90.14,142,173175.43,09,2018
Wexford,10.71,89.29,168,180708.35,10,2018
Wexford,9.36,90.64,171,192753.67,11,2018
Wexford,6.93,93.07,202,172935.36,12,2018
Wexford,11.5,88.5,113,185956.21,01,2019
Wexford,40.12,59.88,172,165243.62,02,2019
Wexford,13.87,86.13,137,180517.29,03,2019
Wexford,15.3,84.7,183,189720.76,04,2019
Wexford,10.71,89.29,140,169450.62,05,2019
Wexford,20.25,79.75,158,183636.6,06,2019
Wexford,15.62,84.38,160,192903.81,07,2019
Wexford,7.64,92.36,157,201727.73,08,2019
Wexford,13.48,86.52,178,210513.77,09,2019
Wexford,13.26,86.74,181,197569.39,10,2019
Wexford,20.53,79.47,151,186152.44,11,2019
Wexford,10.65,89.35,216,201636.31,12,2019
Wexford,9.17,90.83,120,189815.42,01,2020
Wexford,15.65,84.35,115,187539.6,02,2020
Wexford,15.33,83.94,137,204360.96,03,2020
Wexford,10.96,89.04,73,174602.78,04,2020
Wexford,15.0,85.0,100,192955.24,05,2020
Wexford,9.38,90.62,96,170190.8,06,2020
Wexford,17.97,82.03,128,219410.93,07,2020
Wexford,8.77,91.23,114,191715.6,08,2020
Wexford,11.45,88.55,166,205345.34,09,2020
Wexford,6.67,93.33,240,261242.95,10,2020
Wexford,33.21,66.79,268,203283.6,11,2020
Wexford,27.5,72.5,280,205557.64,12,2020
Wicklow,41.18,58.82,34,331037.11,01,2010
Wicklow,39.13,60.87,46,275437.73,02,2010
Wicklow,38.3,61.7,47,309570.09,03,2010
Wicklow,37.78,62.22,45,331343.36,04,2010
Wicklow,33.33,66.67,57,270659.02,05,2010
Wicklow,28.57,71.43,56,244184.14,06,2010
Wicklow,27.85,72.15,79,321423.17,07,2010
Wicklow,28.0,72.0,75,275312.88,08,2010
Wicklow,20.0,80.0,75,307780.49,09,2010
Wicklow,29.41,70.59,68,292943.23,10,2010
Wicklow,30.56,68.06,72,296759.64,11,2010
Wicklow,20.31,79.69,64,283857.51,12,2010
Wicklow,28.21,71.79,39,260888.78,01,2011
Wicklow,13.51,86.49,37,308261.5,02,2011
Wicklow,20.0,80.0,35,239582.59,03,2011
Wicklow,20.0,80.0,45,279976.53,04,2011
Wicklow,16.22,83.78,37,246677.42,05,2011
Wicklow,13.04,86.96,46,222394.46,06,2011
Wicklow,16.07,83.93,56,242965.72,07,2011
Wicklow,11.11,88.89,54,238798.58,08,2011
Wicklow,6.25,93.75,48,248067.92,09,2011
Wicklow,10.87,89.13,46,246254.03,10,2011
Wicklow,5.56,94.44,54,250040.21,11,2011
Wicklow,10.13,89.87,79,212372.08,12,2011
